,date,PX_BID,PX_MID,PX_ASK,PX_DIRTY_BID,PX_DIRTY_MID,PX_DIRTY_ASK,PX_LAST,YLD_YTM_BID,YLD_YTM_MID,YLD_YTM_ASK
52,2016-07-28,100.046,100.153,100.259,100.528,100.635,100.741,100.153,2.357,2.318,2.278
53,2016-07-29,100.068,100.171,100.274,100.556,100.659,100.762,100.171,2.349,2.311,2.273
54,2016-08-01,100.238,100.332,100.425,100.733,100.827,100.92,100.332,2.286,2.251,2.217
55,2016-08-02,100.15,100.253,100.356,100.651,100.754,100.857,100.253,2.319,2.2800000000000002,2.242
56,2016-08-03,100.233,100.33,100.427,100.754,100.851,100.948,100.33,2.287,2.251,2.215
57,2016-08-04,100.288,100.385,100.482,100.816,100.913,101.01,100.385,2.267,2.231,2.195
58,2016-08-05,100.409,100.497,100.585,100.943,101.031,101.119,100.497,2.222,2.189,2.156
59,2016-08-08,100.28,100.369,100.458,100.821,100.91,100.999,100.369,2.27,2.2359999999999998,2.203
60,2016-08-09,100.358,100.443,100.527,100.906,100.991,101.075,100.443,2.24,2.209,2.177
61,2016-08-10,100.444,100.533,100.622,101.011,101.1,101.189,100.533,2.208,2.174,2.141
62,2016-08-11,100.481,100.57,100.659,101.055,101.144,101.233,100.57,2.194,2.16,2.127
63,2016-08-12,100.436,100.525,100.614,101.017,101.106,101.195,100.525,2.21,2.177,2.144
64,2016-08-15,100.62,100.708,100.796,101.207,101.295,101.383,100.708,2.141,2.108,2.075
65,2016-08-16,100.599,100.712,100.825,101.193,101.306,101.419,100.712,2.149,2.107,2.064
66,2016-08-17,100.476,100.588,100.7,101.09,101.202,101.314,100.588,2.195,2.152,2.11
67,2016-08-18,100.609,100.721,100.834,101.229,101.341,101.454,100.721,2.144,2.102,2.06
68,2016-08-19,100.672,100.789,100.905,101.299,101.416,101.532,100.789,2.12,2.076,2.033
69,2016-08-22,100.583,100.681,100.778,101.216,101.314,101.411,100.681,2.154,2.117,2.08
70,2016-08-23,100.592,100.69,100.787,101.232,101.33,101.427,100.69,2.15,2.113,2.076
71,2016-08-24,100.613,100.717,100.821,101.273,101.377,101.481,100.717,2.141,2.102,2.063
72,2016-08-25,100.587,100.71,100.833,101.253,101.376,101.499,100.71,2.151,2.104,2.058
73,2016-08-26,100.514,100.639,100.764,101.18,101.305,101.43,100.639,2.179,2.1310000000000002,2.084
74,2016-08-29,100.384,100.51,100.635,101.057,101.183,101.308,100.51,2.228,2.18,2.133
75,2016-08-30,100.46,100.576,100.691,101.14,101.256,101.371,100.576,2.199,2.155,2.111
76,2016-08-31,100.49,100.607,100.725,101.196,101.313,101.431,100.607,2.187,2.142,2.097
77,2016-09-01,100.558,100.678,100.797,101.271,101.391,101.51,100.678,2.161,2.115,2.069
78,2016-09-02,100.596,100.711,100.826,101.315,101.43,101.545,100.711,2.146,2.102,2.058
79,2016-09-05,100.619,100.743,100.867,101.338,101.462,101.586,100.743,2.137,2.09,2.042
80,2016-09-06,100.616,100.733,100.85,101.342,101.459,101.576,100.733,2.138,2.093,2.049
81,2016-09-07,100.76,100.877,100.993,101.505,101.622,101.738,100.877,2.082,2.037,1.9929999999999999
82,2016-09-08,100.765,100.883,101.001,101.517,101.635,101.753,100.883,2.08,2.035,1.99
83,2016-09-09,100.658,100.775,100.891,101.417,101.534,101.65,100.775,2.121,2.076,2.031
84,2016-09-12,100.574,100.69,100.806,101.339,101.455,101.571,100.69,2.153,2.108,2.064
85,2016-09-13,100.658,100.776,100.893,101.43,101.548,101.665,100.776,2.12,2.075,2.03
86,2016-09-14,100.533,100.648,100.762,101.325,101.44,101.554,100.648,2.168,2.123,2.079
87,2016-09-15,100.624,100.744,100.863,101.422,101.542,101.661,100.744,2.132,2.086,2.04
88,2016-09-16,100.678,100.794,100.91,101.483,101.599,101.715,100.794,2.111,2.066,2.022
89,2016-09-19,100.579,100.701,100.822,101.39,101.512,101.633,100.701,2.149,2.102,2.055
90,2016-09-20,100.554,100.672,100.789,101.372,101.49,101.607,100.672,2.159,2.113,2.068
91,2016-09-21,100.546,100.663,100.78,101.384,101.501,101.618,100.663,2.161,2.116,2.07
92,2016-09-22,100.61,100.727,100.844,101.454,101.571,101.688,100.727,2.136,2.09,2.045
93,2016-09-23,100.617,100.732,100.847,101.468,101.583,101.698,100.732,2.133,2.088,2.044
94,2016-09-26,100.667,100.778,100.888,101.525,101.636,101.746,100.778,2.113,2.07,2.027
95,2016-09-27,100.616,100.731,100.845,101.48,101.595,101.709,100.731,2.133,2.088,2.044
96,2016-09-28,100.607,100.723,100.839,101.491,101.607,101.723,100.723,2.136,2.09,2.045
97,2016-09-29,100.58,100.689,100.797,101.471,101.58,101.688,100.689,2.146,2.103,2.061
98,2016-09-30,100.653,100.765,100.876,101.55,101.662,101.773,100.765,2.117,2.073,2.03
99,2016-10-03,100.512,100.621,100.729,101.416,101.525,101.633,100.621,2.172,2.13,2.087
100,2016-10-04,100.469,100.582,100.694,101.379,101.492,101.604,100.582,2.189,2.145,2.101
101,2016-10-05,100.427,100.537,100.647,101.364,101.474,101.584,100.537,2.205,2.162,2.118
102,2016-10-06,100.38,100.49,100.6,101.323,101.433,101.543,100.49,2.224,2.18,2.136
103,2016-10-07,100.334,100.446,100.558,101.284,101.396,101.508,100.446,2.242,2.197,2.153
104,2016-10-10,100.372,100.499,100.625,101.322,101.449,101.575,100.499,2.227,2.176,2.126
105,2016-10-11,100.327,100.437,100.546,101.284,101.394,101.503,100.437,2.2439999999999998,2.201,2.157
106,2016-10-12,100.286,100.396,100.505,101.262,101.372,101.481,100.396,2.26,2.216,2.173
107,2016-10-13,100.355,100.467,100.579,101.338,101.45,101.562,100.467,2.233,2.188,2.143
108,2016-10-14,100.333,100.445,100.557,101.323,101.435,101.547,100.445,2.241,2.197,2.152
109,2016-10-17,100.388,100.495,100.601,101.384,101.491,101.597,100.495,2.219,2.176,2.134
110,2016-10-18,100.42,100.527,100.633,101.423,101.53,101.636,100.527,2.206,2.163,2.121
111,2016-10-19,100.458,100.566,100.674,101.481,101.589,101.697,100.566,2.19,2.147,2.104
112,2016-10-20,100.453,100.557,100.661,101.482,101.586,101.69,100.557,2.192,2.15,2.109
113,2016-10-21,100.405,100.508,100.61,101.441,101.544,101.646,100.508,2.211,2.17,2.129
114,2016-10-24,100.396,100.502,100.608,101.438,101.544,101.65,100.502,2.215,2.172,2.13
115,2016-10-25,100.337,100.445,100.553,101.386,101.494,101.602,100.445,2.238,2.195,2.151
116,2016-10-26,100.301,100.41,100.518,101.363,101.472,101.58,100.41,2.253,2.209,2.165
117,2016-10-27,100.259,100.365,100.471,101.328,101.434,101.54,100.365,2.27,2.227,2.184
118,2016-10-28,100.246,100.349,100.451,101.321,101.424,101.526,100.349,2.275,2.233,2.192
119,2016-10-31,100.318,100.429,100.541,101.4,101.511,101.623,100.429,2.245,2.2,2.155
120,2016-11-01,100.322,100.421,100.519,101.411,101.51,101.608,100.421,2.2439999999999998,2.204,2.164
121,2016-11-02,100.392,100.493,100.593,101.5,101.601,101.701,100.493,2.215,2.174,2.133
122,2016-11-03,100.417,100.521,100.625,101.532,101.636,101.74,100.521,2.205,2.162,2.12
123,2016-11-04,100.434,100.535,100.636,101.556,101.657,101.758,100.535,2.197,2.156,2.115
124,2016-11-07,100.393,100.493,100.592,101.521,101.621,101.72,100.493,2.214,2.173,2.133
125,2016-11-08,100.39,100.489,100.589,101.545,101.644,101.744,100.489,2.215,2.174,2.133
126,2016-11-09,100.329,100.434,100.538,101.49,101.595,101.699,100.434,2.239,2.196,2.154
127,2016-11-10,100.144,100.249,100.354,101.312,101.417,101.522,100.249,2.316,2.2720000000000002,2.229
128,2016-11-11,100.101,100.2,100.298,101.269,101.368,101.466,100.2,2.333,2.292,2.252
129,2016-11-14,99.921,100.028,100.134,101.095,101.202,101.308,100.028,2.408,2.363,2.32
130,2016-11-15,99.908,100.01,100.111,101.089,101.191,101.292,100.01,2.413,2.371,2.329
131,2016-11-16,99.805,99.912,100.018,99.818,99.925,100.031,99.912,2.456,2.412,2.367
132,2016-11-17,99.79,99.897,100.004,99.81,99.917,100.024,99.897,2.462,2.418,2.373
133,2016-11-18,99.698,99.803,99.908,99.724,99.829,99.934,99.803,2.501,2.457,2.413
134,2016-11-21,99.642,99.749,99.855,99.682,99.789,99.895,99.749,2.525,2.48,2.435
135,2016-11-22,99.571,99.681,99.791,99.63,99.74,99.85,99.681,2.555,2.509,2.462
136,2016-11-23,99.552,99.667,99.782,99.618,99.733,99.848,99.667,2.5629999999999997,2.515,2.466
137,2016-11-25,99.425,99.536,99.646,99.498,99.609,99.719,99.536,2.617,2.57,2.524
138,2016-11-28,99.48,99.59,99.699,99.559,99.669,99.778,99.59,2.594,2.547,2.501
139,2016-11-29,99.518,99.622,99.726,99.604,99.708,99.812,99.622,2.578,2.534,2.49
140,2016-11-30,99.504,99.61,99.716,99.61,99.716,99.822,99.61,2.585,2.54,2.495
141,2016-12-01,99.473,99.579,99.685,99.585,99.691,99.797,99.579,2.598,2.553,2.508
142,2016-12-02,99.47,99.576,99.682,99.589,99.695,99.801,99.576,2.599,2.5540000000000003,2.509
143,2016-12-05,99.504,99.611,99.717,99.629,99.736,99.842,99.611,2.585,2.54,2.495
144,2016-12-06,99.507,99.614,99.721,99.639,99.746,99.853,99.614,2.584,2.539,2.493
145,2016-12-07,99.543,99.648,99.753,99.695,99.8,99.905,99.648,2.569,2.525,2.48
146,2016-12-08,99.545,99.651,99.756,99.703,99.809,99.914,99.651,2.569,2.523,2.479
147,2016-12-09,99.51,99.615,99.72,99.675,99.78,99.885,99.615,2.584,2.539,2.4939999999999998
148,2016-12-12,99.45,99.557,99.663,99.622,99.729,99.835,99.557,2.61,2.564,2.519
149,2016-12-13,99.467,99.573,99.679,99.645,99.751,99.857,99.573,2.6029999999999998,2.557,2.512
150,2016-12-14,99.409,99.513,99.617,99.607,99.711,99.815,99.513,2.629,2.584,2.539
151,2016-12-15,99.129,99.234,99.339,99.334,99.439,99.544,99.234,2.75,2.7039999999999997,2.659
152,2016-12-16,99.183,99.287,99.39,99.394,99.498,99.601,99.287,2.727,2.682,2.637
153,2016-12-19,99.244,99.347,99.45,99.462,99.565,99.668,99.347,2.701,2.656,2.612
154,2016-12-20,99.247,99.351,99.455,99.471,99.575,99.679,99.351,2.7,2.6550000000000002,2.61
155,2016-12-21,99.304,99.407,99.509,99.555,99.658,99.76,99.407,2.676,2.632,2.5869999999999997
156,2016-12-22,99.342,99.446,99.55,99.599,99.703,99.807,99.446,2.66,2.615,2.57
157,2016-12-23,99.332,99.439,99.546,99.596,99.703,99.81,99.439,2.665,2.618,2.572
158,2016-12-27,99.285,99.395,99.505,99.555,99.665,99.775,99.395,2.686,2.638,2.59
159,2016-12-28,99.265,99.376,99.487,99.555,99.666,99.777,99.376,2.6959999999999997,2.6470000000000002,2.598
160,2016-12-29,99.355,99.465,99.576,99.652,99.762,99.873,99.465,2.656,2.608,2.56
161,2016-12-30,99.365,99.471,99.578,99.668,99.774,99.881,99.471,2.652,2.606,2.559
162,2017-01-03,99.294,99.399,99.505,99.604,99.709,99.815,99.399,2.684,2.638,2.591
163,2017-01-04,99.302,99.407,99.512,99.632,99.737,99.842,99.407,2.681,2.635,2.589
164,2017-01-05,99.333,99.436,99.539,99.669,99.772,99.875,99.436,2.668,2.622,2.577
165,2017-01-06,99.439,99.539,99.639,99.782,99.882,99.982,99.539,2.621,2.577,2.533
166,2017-01-09,99.372,99.471,99.571,99.722,99.821,99.921,99.471,2.651,2.608,2.5629999999999997
167,2017-01-10,99.394,99.495,99.595,99.75,99.851,99.951,99.495,2.642,2.597,2.553
168,2017-01-11,99.409,99.506,99.603,99.792,99.889,99.986,99.506,2.636,2.593,2.55
169,2017-01-12,99.47,99.565,99.659,99.859,99.954,100.048,99.565,2.61,2.567,2.526
170,2017-01-13,99.456,99.552,99.647,99.852,99.948,100.043,99.552,2.616,2.573,2.531
171,2017-01-17,99.459,99.552,99.645,99.861,99.954,100.047,99.552,2.615,2.574,2.532
172,2017-01-18,99.45,99.545,99.64,99.872,99.967,100.062,99.545,2.62,2.577,2.535
173,2017-01-19,99.333,99.426,99.519,99.762,99.855,99.948,99.426,2.673,2.6310000000000002,2.589
174,2017-01-20,99.335,99.415,99.494,99.77,99.85,99.929,99.415,2.672,2.636,2.601
175,2017-01-23,99.392,99.485,99.578,99.834,99.927,100.02,99.485,2.6470000000000002,2.605,2.5629999999999997
176,2017-01-24,99.441,99.536,99.63,99.89,99.985,100.079,99.536,2.625,2.582,2.54
177,2017-01-25,99.364,99.457,99.549,99.832,99.925,100.017,99.457,2.661,2.6189999999999998,2.577
178,2017-01-26,99.291,99.389,99.486,99.759,99.857,99.954,99.389,2.694,2.649,2.606
179,2017-01-27,99.313,99.405,99.496,99.788,99.88,99.971,99.405,2.684,2.642,2.601
180,2017-01-30,99.358,99.445,99.532,99.84,99.927,100.014,99.445,2.664,2.625,2.585
181,2017-01-31,99.402,99.492,99.581,99.89,99.98,100.069,99.492,2.644,2.604,2.5629999999999997
182,2017-02-01,99.334,99.424,99.514,99.842,99.932,100.022,99.424,2.676,2.635,2.594
183,2017-02-02,99.356,99.447,99.539,99.871,99.962,100.054,99.447,2.667,2.625,2.583
184,2017-02-03,99.344,99.435,99.525,99.865,99.956,100.046,99.435,2.673,2.6310000000000002,2.59
185,2017-02-06,99.419,99.509,99.599,99.947,100.037,100.127,99.509,2.6390000000000002,2.598,2.557
186,2017-02-07,99.456,99.548,99.639,99.99,100.082,100.173,99.548,2.622,2.58,2.5380000000000003
187,2017-02-08,99.471,99.561,99.65,100.025,100.115,100.204,99.561,2.616,2.575,2.534
188,2017-02-09,99.485,99.574,99.663,100.046,100.135,100.224,99.574,2.61,2.569,2.528
189,2017-02-10,99.437,99.512,99.586,100.004,100.079,100.153,99.512,2.632,2.598,2.564
190,2017-02-13,99.378,99.468,99.557,99.952,100.042,100.131,99.468,2.66,2.618,2.577
191,2017-02-14,99.399,99.488,99.577,99.98,100.069,100.158,99.488,2.65,2.609,2.568
192,2017-02-15,99.346,99.435,99.524,99.953,100.042,100.131,99.435,2.676,2.635,2.594
193,2017-02-16,99.35,99.44,99.53,99.964,100.054,100.144,99.44,2.675,2.633,2.591
194,2017-02-17,99.421,99.517,99.612,100.041,100.137,100.232,99.517,2.642,2.598,2.5540000000000003
195,2017-02-21,99.368,99.464,99.559,99.995,100.091,100.186,99.464,2.667,2.622,2.578
196,2017-02-22,99.4,99.496,99.591,100.047,100.143,100.238,99.496,2.653,2.608,2.564
197,2017-02-23,99.429,99.533,99.637,100.082,100.186,100.29,99.533,2.64,2.591,2.543
198,2017-02-24,99.495,99.579,99.663,100.168,100.252,100.336,99.579,2.61,2.5709999999999997,2.531
199,2017-02-27,99.519,99.614,99.708,100.199,100.294,100.388,99.614,2.599,2.555,2.511
200,2017-02-28,99.419,99.516,99.612,100.105,100.202,100.298,99.516,2.646,2.601,2.556
201,2017-03-01,99.197,99.292,99.386,99.903,99.998,100.092,99.292,2.752,2.707,2.6630000000000003
202,2017-03-02,99.193,99.288,99.382,99.906,100.001,100.095,99.288,2.755,2.71,2.665
203,2017-03-03,99.149,99.243,99.337,99.868,99.962,100.056,99.243,2.776,2.731,2.6870000000000003
204,2017-03-06,99.197,99.291,99.385,99.923,100.017,100.111,99.291,2.754,2.709,2.665
205,2017-03-07,99.172,99.266,99.359,99.904,99.998,100.091,99.266,2.766,2.721,2.677
206,2017-03-08,99.102,99.196,99.289,99.854,99.948,100.041,99.196,2.801,2.7560000000000002,2.7119999999999997
207,2017-03-09,99.048,99.141,99.234,99.807,99.9,99.993,99.141,2.827,2.783,2.738
208,2017-03-10,99.018,99.111,99.203,99.783,99.876,99.968,99.111,2.842,2.798,2.754
209,2017-03-13,99.069,99.163,99.256,99.841,99.935,100.028,99.163,2.818,2.773,2.729
210,2017-03-14,99.016,99.107,99.197,99.794,99.885,99.975,99.107,2.844,2.801,2.758
211,2017-03-15,99.018,99.111,99.203,99.816,99.909,100.001,99.111,2.8449999999999998,2.8,2.7560000000000002
212,2017-03-16,99.126,99.217,99.308,99.931,100.022,100.113,99.217,2.794,2.75,2.706
213,2017-03-17,99.129,99.217,99.304,99.94,100.028,100.115,99.217,2.793,2.75,2.708
214,2017-03-20,99.151,99.239,99.327,99.969,100.057,100.145,99.239,2.783,2.74,2.698
215,2017-03-21,99.194,99.282,99.37,100.019,100.107,100.195,99.282,2.762,2.7199999999999998,2.677
216,2017-03-22,99.274,99.363,99.452,100.118,100.207,100.296,99.363,2.725,2.682,2.6390000000000002
217,2017-03-23,99.28,99.369,99.458,100.131,100.22,100.309,99.369,2.723,2.6790000000000003,2.636
218,2017-03-24,99.256,99.344,99.431,100.114,100.202,100.289,99.344,2.735,2.692,2.65
219,2017-03-27,99.333,99.421,99.509,100.197,100.285,100.373,99.421,2.698,2.6550000000000002,2.612
220,2017-03-28,99.298,99.388,99.477,100.162,100.252,100.341,99.388,2.715,2.6710000000000003,2.628
221,2017-03-29,99.261,99.345,99.429,100.145,100.229,100.313,99.345,2.734,2.693,2.652
222,2017-03-30,99.286,99.373,99.459,100.177,100.264,100.35,99.373,2.722,2.68,2.638
223,2017-03-31,99.257,99.343,99.428,100.154,100.24,100.325,99.343,2.737,2.695,2.653
224,2017-04-03,99.289,99.374,99.458,100.193,100.278,100.362,99.374,2.722,2.68,2.6390000000000002
225,2017-04-04,99.344,99.425,99.506,100.254,100.335,100.416,99.425,2.695,2.6550000000000002,2.616
226,2017-04-05,99.318,99.404,99.489,100.248,100.334,100.419,99.404,2.709,2.667,2.625
227,2017-04-06,99.338,99.423,99.509,100.275,100.36,100.446,99.423,2.7,2.658,2.616
228,2017-04-07,99.315,99.401,99.487,100.258,100.344,100.43,99.401,2.7119999999999997,2.669,2.627
229,2017-04-10,99.218,99.303,99.388,100.168,100.253,100.338,99.303,2.76,2.718,2.676
230,2017-04-11,99.263,99.346,99.428,100.239,100.322,100.404,99.346,2.74,2.699,2.658
231,2017-04-12,99.304,99.387,99.469,100.287,100.37,100.452,99.387,2.7199999999999998,2.6790000000000003,2.638
232,2017-04-13,99.356,99.439,99.521,100.346,100.429,100.511,99.439,2.694,2.653,2.612
233,2017-04-17,99.399,99.477,99.555,100.395,100.473,100.551,99.477,2.673,2.634,2.596
234,2017-04-18,99.381,99.464,99.546,100.384,100.467,100.549,99.464,2.683,2.641,2.6
235,2017-04-19,99.381,99.463,99.545,100.404,100.486,100.568,99.463,2.684,2.643,2.602
236,2017-04-20,99.392,99.473,99.554,100.421,100.502,100.583,99.473,2.6790000000000003,2.638,2.598
237,2017-04-21,99.39,99.47,99.549,100.426,100.506,100.585,99.47,2.68,2.64,2.6
238,2017-04-24,99.273,99.352,99.431,100.315,100.394,100.473,99.352,2.74,2.7,2.66
239,2017-04-25,99.267,99.345,99.422,100.316,100.394,100.471,99.345,2.743,2.7039999999999997,2.665
240,2017-04-26,99.233,99.314,99.394,100.302,100.383,100.463,99.314,2.762,2.721,2.68
241,2017-04-27,99.255,99.335,99.415,100.33,100.41,100.49,99.335,2.751,2.711,2.67
242,2017-04-28,99.256,99.336,99.416,100.338,100.418,100.498,99.336,2.751,2.711,2.67
243,2017-05-01,99.234,99.315,99.396,100.323,100.404,100.485,99.315,2.763,2.722,2.681
244,2017-05-02,99.229,99.304,99.378,100.324,100.399,100.473,99.304,2.766,2.7279999999999998,2.69
245,2017-05-03,99.257,99.33,99.403,100.372,100.445,100.518,99.33,2.754,2.716,2.6790000000000003
246,2017-05-04,99.165,99.243,99.32,100.287,100.365,100.442,99.243,2.801,2.761,2.722
247,2017-05-05,99.168,99.246,99.323,100.296,100.374,100.451,99.246,2.8,2.76,2.721
248,2017-05-08,99.149,99.235,99.32,100.284,100.37,100.455,99.235,2.811,2.766,2.723
249,2017-05-09,99.137,99.223,99.308,100.278,100.364,100.449,99.223,2.817,2.773,2.729
250,2017-05-10,99.174,99.251,99.328,100.335,100.412,100.489,99.251,2.8,2.76,2.721
251,2017-05-11,99.175,99.252,99.329,100.343,100.42,100.497,99.252,2.8,2.76,2.721
252,2017-05-12,99.214,99.291,99.368,100.388,100.465,100.542,99.291,2.781,2.741,2.701
253,2017-05-15,99.294,99.375,99.456,100.475,100.556,100.637,99.375,2.74,2.698,2.656
254,2017-05-16,99.277,99.357,99.437,99.277,99.357,99.437,99.357,2.749,2.707,2.666
255,2017-05-17,99.323,99.399,99.476,99.343,99.419,99.496,99.399,2.726,2.6870000000000003,2.6470000000000002
256,2017-05-18,99.406,99.485,99.563,99.432,99.511,99.589,99.485,2.684,2.642,2.602
257,2017-05-19,99.327,99.408,99.488,99.36,99.441,99.521,99.408,2.725,2.683,2.641
258,2017-05-22,99.329,99.405,99.481,99.369,99.445,99.521,99.405,2.725,2.685,2.645
259,2017-05-23,99.343,99.421,99.499,99.389,99.467,99.545,99.421,2.718,2.677,2.636
260,2017-05-24,99.301,99.379,99.456,99.374,99.452,99.529,99.379,2.742,2.701,2.66
261,2017-05-25,99.36,99.438,99.515,99.433,99.511,99.588,99.438,2.711,2.67,2.629
262,2017-05-26,99.357,99.434,99.511,99.436,99.513,99.59,99.434,2.713,2.672,2.632
263,2017-05-30,99.365,99.435,99.504,99.451,99.521,99.59,99.435,2.709,2.672,2.636
264,2017-05-31,99.345,99.423,99.5,99.451,99.529,99.606,99.423,2.721,2.6790000000000003,2.6390000000000002
265,2017-06-01,99.362,99.438,99.514,99.474,99.55,99.626,99.438,2.7119999999999997,2.672,2.632
266,2017-06-02,99.355,99.432,99.508,99.474,99.551,99.627,99.432,2.716,2.676,2.635
267,2017-06-05,99.361,99.438,99.514,99.486,99.563,99.639,99.438,2.714,2.673,2.632
268,2017-06-06,99.39,99.466,99.542,99.522,99.598,99.674,99.466,2.699,2.658,2.618
269,2017-06-07,99.362,99.441,99.52,99.514,99.593,99.672,99.441,2.715,2.673,2.63
270,2017-06-08,99.321,99.396,99.471,99.479,99.554,99.629,99.396,2.737,2.697,2.657
271,2017-06-09,99.31,99.387,99.463,99.475,99.552,99.628,99.387,2.7439999999999998,2.703,2.662
272,2017-06-12,99.29,99.36,99.429,99.462,99.532,99.601,99.36,2.755,2.717,2.68
273,2017-06-13,99.263,99.333,99.402,99.441,99.511,99.58,99.333,2.77,2.732,2.695
274,2017-06-14,99.27,99.34,99.411,99.468,99.538,99.609,99.34,2.768,2.73,2.692
275,2017-06-15,99.28,99.351,99.421,99.485,99.556,99.626,99.351,2.763,2.725,2.6870000000000003
276,2017-06-16,99.321,99.393,99.464,99.532,99.604,99.675,99.393,2.741,2.702,2.664
277,2017-06-19,99.377,99.446,99.515,99.595,99.664,99.733,99.446,2.7119999999999997,2.674,2.637
278,2017-06-20,99.324,99.392,99.459,99.548,99.616,99.683,99.392,2.741,2.7039999999999997,2.667
279,2017-06-21,99.369,99.432,99.494,99.613,99.676,99.738,99.432,2.718,2.683,2.65
280,2017-06-22,99.36,99.429,99.497,99.611,99.68,99.748,99.429,2.723,2.685,2.648
281,2017-06-23,99.389,99.459,99.529,99.646,99.716,99.786,99.459,2.708,2.669,2.6310000000000002
282,2017-06-26,99.383,99.451,99.519,99.647,99.715,99.783,99.451,2.7119999999999997,2.674,2.637
283,2017-06-27,99.394,99.453,99.511,99.664,99.723,99.781,99.453,2.706,2.674,2.642
284,2017-06-28,99.401,99.463,99.524,99.691,99.753,99.814,99.463,2.7039999999999997,2.669,2.636
285,2017-06-29,99.38,99.448,99.516,99.683,99.751,99.819,99.448,2.716,2.678,2.641
286,2017-06-30,99.422,99.486,99.549,99.732,99.796,99.859,99.486,2.693,2.658,2.623
287,2017-07-03,99.382,99.445,99.507,99.699,99.762,99.824,99.445,2.716,2.681,2.6470000000000002
288,2017-07-05,99.336,99.404,99.472,99.672,99.74,99.808,99.404,2.743,2.705,2.667
289,2017-07-06,99.302,99.392,99.481,99.645,99.735,99.824,99.392,2.763,2.7119999999999997,2.6630000000000003
290,2017-07-07,99.356,99.428,99.499,99.706,99.778,99.849,99.428,2.733,2.693,2.653
291,2017-07-10,99.404,99.471,99.538,99.76,99.827,99.894,99.471,2.707,2.669,2.632
292,2017-07-11,99.392,99.464,99.536,99.755,99.827,99.899,99.464,2.714,2.673,2.633
